date,revenue,transaction_count,revenue_per_transaction,dayofweek,is_weekend,dayofweek_sin,dayofweek_cos,day,day_sin,day_cos,dayofyear,dayofyear_sin,dayofyear_cos,week,week_sin,week_cos,month,month_sin,month_cos,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,days_in_month,revenue_lag_1,revenue_lag_2,revenue_lag_3,revenue_lag_7,revenue_lag_14,revenue_lag_21,revenue_lag_28,revenue_rolling_mean_3,revenue_rolling_std_3,revenue_rolling_min_3,revenue_rolling_max_3,revenue_rolling_median_3,revenue_rolling_range_3,revenue_rolling_mean_7,revenue_rolling_std_7,revenue_rolling_min_7,revenue_rolling_max_7,revenue_rolling_median_7,revenue_rolling_range_7,revenue_rolling_mean_14,revenue_rolling_std_14,revenue_rolling_min_14,revenue_rolling_max_14,revenue_rolling_median_14,revenue_rolling_range_14,revenue_rolling_mean_28,revenue_rolling_std_28,revenue_rolling_min_28,revenue_rolling_max_28,revenue_rolling_median_28,revenue_rolling_range_28,revenue_expanding_mean,revenue_expanding_std,revenue_expanding_min,revenue_expanding_max,revenue_change_1d,revenue_change_7d,revenue_pct_change_1d,revenue_pct_change_7d,revenue_momentum_3d,revenue_momentum_7d,revenue_rsi_7,revenue_rsi_14,revenue_distance_from_ma_7,revenue_distance_from_ma_14,revenue_distance_from_ma_28,revenue_cv_7,revenue_cv_14,revenue_lag_7_x_weekend,rolling_mean_7_x_dayofweek,rolling_mean_28_x_month
2023-02-02,2506.9,569,4.405799648506151,3,0,0.43388373911755823,-0.900968867902419,2,0.39435585511331855,0.9189578116202306,33,0.5380051715382996,0.8429415373547828,5,0.5680647467311558,0.8229838658936564,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2466.3,2334.13,2476.41,2863.03,2913.68,2327.7,2418.85,2425.6133333333332,79.3879917451867,2334.13,2476.41,2466.3,142.27999999999975,2425.6885714285713,313.0947352601414,2037.1,2863.03,2466.3,825.9300000000003,2608.29,326.1421935291413,2037.1,3082.85,2672.915,1045.75,2658.835357142857,308.85892863273995,2037.1,3285.8,2679.5600000000004,1248.7000000000003,2629.50125,302.5352825038385,2037.1,3285.8,40.59999999999991,-356.1300000000001,0.016461906499614765,-0.12438919606151533,405.5500000000002,-380.25,37.782504482158124,46.416478405315615,0.01674222694940241,-0.05443796510357352,-0.07241341838847529,0.12907458069761577,0.12504061800227018,0.0,7277.065714285714,5317.670714285714
2023-02-03,2591.45,586,4.422269624573379,4,0,-0.433883739117558,-0.9009688679024191,3,0.5712682150947923,0.8207634412072763,34,0.5524353131676196,0.8335557718385699,5,0.5680647467311558,0.8229838658936564,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2506.9,2466.3,2334.13,2742.1,2603.73,3033.6,2273.85,2435.7766666666666,90.33893752604048,2334.13,2506.9,2466.3,172.76999999999998,2374.812857142857,253.43614657438874,2037.1,2742.1,2466.3,705.0,2579.234285714286,314.76378099516705,2037.1,3082.85,2555.315,1045.75,2661.98,306.7661744234039,2037.1,3285.8,2679.5600000000004,1248.7000000000003,2625.786060606061,298.5344981942978,2037.1,3285.8,84.54999999999973,-150.6500000000001,0.03372691371813774,-0.054939644797782794,30.490000000000236,-356.1300000000001,38.73213144422859,44.389829479944176,0.05562002178818313,-0.028044868244396053,-0.058257387358282155,0.10671836553862117,0.12203768488134734,0.0,9499.251428571428,5323.96
2023-02-04,2551.7,584,4.369349315068493,5,1,-0.9749279121818236,-0.2225209339563146,4,0.7247927872291199,0.6889669190756866,35,0.5667017562911176,0.8239230057575542,5,0.5680647467311558,0.8229838658936564,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2591.45,2506.9,2466.3,2037.1,3082.85,2682.51,2619.65,2521.5499999999997,63.848238033641415,2466.3,2591.45,2506.9,125.14999999999964,2353.2914285714287,221.4230059884275,2037.1,2591.45,2466.3,554.3499999999999,2578.3571428571427,314.7073737355328,2037.1,3082.85,2549.175,1045.75,2673.3228571428567,297.6186478856996,2037.1,3285.8,2679.5600000000004,1248.7000000000003,2624.7761764705883,294.0354225827603,2037.1,3285.8,-39.75,514.5999999999999,-0.015338902930791654,0.2526140101124146,257.3199999999997,-150.6500000000001,45.121153435109555,49.819410702415894,0.10120232816772118,0.0050779843200266005,-0.030625877051887185,0.09409077146167268,0.12205732421800869,2037.1,11766.457142857143,5346.645714285713
2023-02-05,2304.7,533,4.324015009380863,6,1,-0.7818314824680299,0.6234898018587334,5,0.8486442574947509,0.5289640103269624,36,0.5808002734538009,0.8140460935082178,5,0.5680647467311558,0.8229838658936564,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2551.7,2591.45,2506.9,2060.75,2367.33,3167.71,2638.53,2550.0166666666664,42.30012805339852,2506.9,2591.45,2551.7,84.54999999999973,2426.805714285714,180.6134803807211,2060.75,2591.45,2476.41,530.6999999999998,2540.417857142857,279.22635053575505,2037.1,2868.95,2529.3,831.8499999999999,2670.8960714285713,298.34864343507604,2037.1,3285.8,2679.5600000000004,1248.7000000000003,2622.6882857142855,289.94233370352345,2037.1,3285.8,-247.0,243.94999999999982,-0.0967982129560685,0.11837923086254998,85.39999999999964,514.5999999999999,79.28322673161406,41.02972022657492,0.0514644765252854,0.004441057924947663,-0.044627745985195734,0.07442436752044708,0.10991355211531767,2060.75,14560.834285714285,5341.792142857143
2023-02-06,2203.4,489,4.505930470347648,0,0,0.0,1.0,6,0.9377521321470804,0.3473052528448203,37,0.5947266869607634,0.8039279618328213,6,0.6631226582407952,0.7485107481711011,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2304.7,2551.7,2591.45,2476.41,2853.15,2829.16,2676.61,2482.616666666667,155.35691434028226,2304.7,2591.45,2551.7,286.75,2461.655714285714,106.56667535039857,2304.7,2591.45,2476.41,286.75,2535.944285714286,282.6929477152056,2037.1,2868.95,2529.3,831.8499999999999,2658.973571428571,306.2553741957999,2037.1,3285.8,2679.5600000000004,1248.7000000000003,2613.8552777777777,290.6431631742275,2037.1,3285.8,-101.29999999999973,-273.00999999999976,-0.043953659912352894,-0.11024426488344008,-202.20000000000027,243.94999999999982,61.0684113574287,48.743424194150286,-0.06376022177872152,-0.09118665856223755,-0.1332369660365721,0.04329064975738107,0.11147443155896503,0.0,0.0,5317.947142857142
2023-02-07,2434.55,546,4.4588827838827845,1,0,0.7818314824680298,0.6234898018587336,7,0.9884683243281114,0.1514277775045767,38,0.6084768701151261,0.7935716089521474,6,0.6631226582407952,0.7485107481711011,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2203.4,2304.7,2551.7,2334.13,2868.95,3285.8,2685.65,2353.2666666666664,179.1570912169918,2203.4,2551.7,2304.7,348.2999999999997,2422.654285714286,143.7412506157172,2203.4,2591.45,2466.3,388.0499999999997,2489.5335714285716,279.93265812738537,2037.1,2868.95,2491.6549999999997,831.8499999999999,2642.0732142857146,318.07478630328154,2037.1,3285.8,2643.12,1248.7000000000003,2602.761891891892,294.4151871256139,2037.1,3285.8,231.1500000000001,100.42000000000007,0.10490605427974953,0.04302245376221547,-388.0499999999997,-273.00999999999976,32.669332825493555,34.58532812670515,-0.09050168115490803,-0.11493461052801918,-0.16603370864736236,0.05933213478428149,0.11244381732388181,0.0,2422.654285714286,5284.146428571429
2023-02-08,2762.43,599,4.611736227045075,2,0,0.9749279121818236,-0.22252093395631434,8,0.9987165071710528,-0.05064916883871264,39,0.6220467484408675,0.7829801036770628,6,0.6631226582407952,0.7485107481711011,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2434.55,2203.4,2304.7,2466.3,2846.55,2735.96,2555.75,2314.2166666666667,115.86848507395574,2203.4,2434.55,2304.7,231.1500000000001,2437.0,138.3435608668954,2203.4,2591.45,2466.3,388.0499999999997,2458.505,257.8457149820707,2037.1,2863.03,2471.355,825.9300000000003,2633.1053571428574,320.332437314993,2037.1,3285.8,2597.59,1248.7000000000003,2598.335263157895,291.6885378761176,2037.1,3285.8,327.87999999999965,296.12999999999965,0.13467786654617875,0.12007055102785524,-117.14999999999964,100.42000000000007,55.72833477844203,40.649699516126255,-0.0010053344275748125,-0.009743726370294113,-0.07540729678903037,0.05676797737664973,0.10487906877637862,0.0,4874.0,5266.210714285715
2023-02-09,2610.63,562,4.645249110320285,3,0,0.43388373911755823,-0.900968867902419,9,0.9680771188662043,-0.2506525322587204,40,0.6354323008901774,0.7721565844991642,6,0.6631226582407952,0.7485107481711011,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2762.43,2434.55,2203.4,2506.9,2863.03,2913.68,2327.7,2466.7933333333335,280.90631825100263,2203.4,2762.43,2434.55,559.0299999999997,2479.304285714286,185.8997363147779,2203.4,2762.43,2506.9,559.0299999999997,2452.496428571428,248.93363467173123,2037.1,2863.03,2471.355,825.9300000000003,2640.486785714286,320.8647412627039,2037.1,3285.8,2643.12,1248.7000000000003,2602.5428205128205,289.02186041842947,2037.1,3285.8,-151.79999999999973,103.73000000000002,-0.05495161868355025,0.04137779727950863,457.73,296.12999999999965,63.809070815030346,48.39978694262668,0.11419562976480137,0.12637472895693758,0.04618209602314931,0.07498060540044615,0.10150213952267989,0.0,7437.912857142857,5280.973571428572
2023-02-10,2901.6,635,4.569448818897637,4,0,-0.433883739117558,-0.9009688679024191,10,0.8978045395707416,-0.4403941515576344,41,0.6486295610349814,0.7611042586607747,6,0.6631226582407952,0.7485107481711011,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2610.63,2762.43,2434.55,2591.45,2742.1,2603.73,3033.6,2602.536666666667,164.08976242695246,2434.55,2762.43,2610.63,327.87999999999965,2494.1228571428574,192.48379202019956,2203.4,2762.43,2551.7,559.0299999999997,2434.467857142857,224.89337812800088,2037.1,2762.43,2471.355,725.3299999999999,2650.5914285714284,315.0520160899275,2037.1,3285.8,2646.57,1248.7000000000003,2602.745,285.2952554181415,2037.1,3285.8,290.9699999999998,310.1500000000001,0.11145585548315906,0.11968203129522093,407.23,103.73000000000002,54.38259973128957,45.43369082251458,0.0467126719613995,0.0723616630797872,-0.015076419602309685,0.07717494407661192,0.09237886524899142,0.0,9976.49142857143,5301.182857142857
2023-02-11,2526.74,567,4.456331569664902,5,1,-0.9749279121818236,-0.2225209339563146,11,0.7907757369376989,-0.6121059825476626,42,0.6616346182422783,0.7498264012045686,6,0.6631226582407952,0.7485107481711011,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2901.6,2610.63,2762.43,2551.7,2037.1,3082.85,2682.51,2758.22,145.53067820909956,2610.63,2901.6,2762.43,290.9699999999998,2538.4300000000003,246.68578191699535,2203.4,2901.6,2551.7,698.1999999999998,2445.8607142857145,244.83261985610534,2037.1,2901.6,2471.355,864.5,2645.8771428571426,310.05658492959145,2037.1,3285.8,2646.57,1248.7000000000003,2610.0341463414634,285.5467492808806,2037.1,3285.8,-374.8600000000001,-24.960000000000036,-0.1291907912875655,-0.009781714151350096,467.0499999999997,310.1500000000001,61.15767888621075,52.71835460296685,0.1430687472177683,0.1863308417574297,0.09664955828852873,0.09718045481537617,0.10010080231719405,2551.7,12692.150000000001,5291.754285714285
2023-02-12,2894.0,607,4.7677100494233935,6,1,-0.7818314824680299,0.6234898018587334,12,0.6513724827222223,-0.7587581226927909,43,0.6744436188329455,0.7383263540031065,6,0.6631226582407952,0.7485107481711011,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2526.74,2901.6,2610.63,2304.7,2060.75,2367.33,3167.71,2679.6566666666663,196.73209050211864,2526.74,2901.6,2610.63,374.8600000000001,2534.8642857142854,246.64239057504048,2203.4,2901.6,2526.74,698.1999999999998,2480.835,215.11901549357017,2060.75,2901.6,2491.6549999999997,840.8499999999999,2640.3139285714283,310.7715862928231,2037.1,3285.8,2607.1800000000003,1248.7000000000003,2608.0509523809524,282.3356663127094,2037.1,3285.8,367.2600000000002,589.3000000000002,0.1453493434227504,0.25569488436672905,-235.69000000000005,-24.960000000000036,49.27650496243391,59.40306189075211,-0.0032050180201250245,0.018503850518071432,-0.04301531243782021,0.09730003770420415,0.08671234301901182,2304.7,15209.185714285712,5280.627857142857
2023-02-13,2845.48,593,4.798448566610455,0,0,0.0,1.0,13,0.48530196253108104,-0.8743466161445821,44,0.6870527672236669,0.7266075247685656,7,0.7485107481711011,0.6631226582407953,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2894.0,2526.74,2901.6,2203.4,2476.41,2853.15,2829.16,2774.1133333333332,214.26529008062403,2526.74,2901.6,2894.0,374.8600000000001,2619.0499999999997,255.40393967204125,2203.4,2901.6,2610.63,698.1999999999998,2540.3528571428574,204.98238879056316,2203.4,2901.6,2516.8199999999997,698.1999999999998,2630.5385714285717,297.59323609291573,2037.1,3285.8,2607.1800000000003,1248.7000000000003,2614.700930232558,282.3420700718322,2037.1,3285.8,-48.51999999999998,642.0799999999999,-0.016765722183828657,0.29140419351910674,283.3699999999999,589.3000000000002,65.9682856244784,64.1361549658493,0.10498081365380589,0.13921181928044857,0.10015493839664545,0.09751777922225283,0.08069051833260182,0.0,0.0,5261.077142857143
2023-02-14,2673.93,587,4.555247018739353,1,0,0.7818314824680298,0.6234898018587336,14,0.29936312297335804,-0.9541392564000488,45,0.6994583270516471,0.7146733860429609,7,0.7485107481711011,0.6631226582407953,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2845.48,2894.0,2526.74,2434.55,2334.13,2868.95,3285.8,2755.4066666666663,199.51160601161516,2526.74,2894.0,2845.48,367.2600000000002,2710.7757142857145,187.52662485250326,2434.55,2901.6,2762.43,467.0499999999997,2566.715,219.35491868202985,2203.4,2901.6,2539.22,698.1999999999998,2631.121428571428,298.0123447693409,2037.1,3285.8,2607.1800000000003,1248.7000000000003,2619.945909090909,281.20026870143454,2037.1,3285.8,-171.55000000000018,239.37999999999965,-0.06028859805726983,0.09832617937606525,-56.11999999999989,642.0799999999999,67.91078083506281,57.15226988205839,0.04969215453879037,0.10860769504989835,0.0814704213575419,0.06917821487932145,0.08546134599362602,0.0,2710.7757142857145,5262.242857142856
2023-02-15,2928.05,624,4.69238782051282,2,0,0.9749279121818236,-0.22252093395631434,15,0.10116832198743272,-0.994869323391895,46,0.7116566222817746,0.7025274741691571,7,0.7485107481711011,0.6631226582407953,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2673.93,2845.48,2894.0,2762.43,2466.3,2846.55,2735.96,2804.47,115.62467859415098,2673.93,2894.0,2845.48,220.07000000000016,2744.972857142857,145.9841655470771,2526.74,2901.6,2762.43,374.8600000000001,2590.9864285714284,210.25028804908982,2203.4,2901.6,2571.575,698.1999999999998,2609.2689285714287,269.2764178633695,2037.1,3082.85,2607.1800000000003,1045.75,2621.145555555556,278.1029051820694,2037.1,3285.8,254.12000000000035,165.62000000000035,0.09503614529924143,0.05995446038451657,147.19000000000005,239.37999999999965,56.90715819117748,56.511175154060766,-0.02588107818916757,0.0320123527139829,0.024781298209829612,0.0531823712453852,0.08114681178203385,0.0,5489.945714285714,5218.537857142857
2023-02-16,3023.33,639,4.731345852895148,3,0,0.43388373911755823,-0.900968867902419,16,-0.10116832198743204,-0.9948693233918952,47,0.7236440382959124,0.6901733882429719,7,0.7485107481711011,0.6631226582407953,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2928.05,2673.93,2845.48,2610.63,2506.9,2863.03,2913.68,2815.8199999999997,129.63036025561595,2673.93,2928.05,2845.48,254.12000000000035,2768.632857142857,161.84466768214267,2526.74,2928.05,2845.48,401.3100000000004,2623.968571428572,224.89365493177317,2203.4,2928.05,2601.04,724.6500000000001,2616.129285714286,275.0095787413064,2037.1,3082.85,2607.1800000000003,1045.75,2627.817391304348,278.69364543594605,2037.1,3285.8,95.27999999999975,412.6999999999998,0.0325404279298509,0.15808444704917957,34.05000000000018,165.62000000000035,54.99132049087447,58.45290355177552,0.057579733782996634,0.11588607877489805,0.11922985457522974,0.058456529281083996,0.08570744992167871,0.0,8305.898571428572,5232.258571428572
2023-02-17,2300.75,534,4.3085205992509366,4,0,-0.433883739117558,-0.9009688679024191,17,-0.2993631229733582,-0.9541392564000488,48,0.7354170229639855,0.6776147890466889,7,0.7485107481711011,0.6631226582407953,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,3023.33,2928.05,2673.93,2901.6,2591.45,2742.1,2603.73,2875.103333333334,180.61728082698573,2673.93,3023.33,2928.05,349.4000000000001,2827.5899999999997,169.67434376868513,2526.74,3023.33,2894.0,496.59000000000015,2660.8564285714283,245.61344433908738,2203.4,3023.33,2642.2799999999997,819.9299999999998,2620.0453571428566,280.1364643444748,2037.1,3082.85,2607.1800000000003,1045.75,2636.2325531914894,281.6202570103168,2037.1,3285.8,-722.5799999999999,-600.8499999999999,-0.2390013660434025,-0.20707540667218083,177.8499999999999,412.6999999999998,62.87627296325878,59.26833908233698,0.0692250290883757,0.13622440036089356,0.15392277151145306,0.060006699616523315,0.09230616191906053,0.0,11310.359999999999,5240.090714285713
2023-02-18,2865.48,594,4.824040404040404,5,1,-0.9749279121818236,-0.2225209339563146,18,-0.4853019625310808,-0.8743466161445822,49,0.7469720876965552,0.6648553979642865,7,0.7485107481711011,0.6631226582407953,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2300.75,3023.33,2928.05,2526.74,2551.7,2037.1,3082.85,2750.7100000000005,392.57810789701523,2300.75,3023.33,2928.05,722.5799999999999,2741.7542857142857,256.0093794412715,2300.75,3023.33,2845.48,722.5799999999999,2640.0921428571423,263.56443413558065,2203.4,3023.33,2642.2799999999997,819.9299999999998,2609.2246428571425,286.5677295610822,2037.1,3082.85,2601.04,1045.75,2629.2433333333333,282.7848728787981,2037.1,3285.8,564.73,338.74000000000024,0.24545474301858095,0.13406207207706378,-373.17999999999984,-600.8499999999999,35.23107704862427,45.75498974889166,-0.16084748659356785,-0.1285342042986052,-0.11822463953098261,0.09337429716995066,0.09983152855049512,2526.74,13708.771428571428,5218.449285714285
2023-02-19,3219.6,692,4.652601156069364,6,1,-0.7818314824680299,0.6234898018587334,19,-0.651372482722222,-0.7587581226927911,50,0.7583058084785624,0.6518989958787126,7,0.7485107481711011,0.6631226582407953,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2865.48,2300.75,3023.33,2894.0,2304.7,2060.75,2367.33,2729.853333333333,379.90315691414537,2300.75,3023.33,2865.48,722.5799999999999,2790.1457142857143,240.11442097863502,2300.75,3023.33,2865.48,722.5799999999999,2662.505,268.75990874756616,2203.4,3023.33,2718.18,819.9299999999998,2601.4614285714283,276.0117453984224,2037.1,3023.33,2601.04,986.23,2634.0644897959182,281.85143812137704,2037.1,3285.8,354.1199999999999,325.5999999999999,0.12358138950542319,0.11250863856254312,-62.570000000000164,338.74000000000024,57.61542058596069,53.97290453279311,0.027000125953483212,0.07623459862047204,0.10148855890342967,0.08605802189800867,0.10094249916810152,2894.0,16740.874285714286,5202.922857142857
2023-02-20,2883.63,628,4.591767515923567,0,0,0.0,1.0,20,-0.7907757369376986,-0.6121059825476627,51,0.7694148268839378,0.6387494220515272,8,0.8229838658936564,0.5680647467311559,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,3219.6,2865.48,2300.75,2845.48,2203.4,2476.41,2853.15,2795.2766666666666,463.430374094463,2300.75,3219.6,2865.48,918.8499999999999,2836.66,289.9510965663013,2300.75,3219.6,2865.48,918.8499999999999,2727.855,285.75894321424704,2203.4,3219.6,2803.955,1016.1999999999998,2631.899642857142,295.53863242463444,2037.1,3219.6,2642.2799999999997,1182.5,2645.7752,290.9914785640603,2037.1,3285.8,-335.9699999999998,38.15000000000009,-0.10435147223257546,0.013407228305944985,196.26999999999998,325.5999999999999,57.363517119724996,61.27801938798655,0.13499679200186138,0.1802680127792716,0.22329892355046674,0.10221566792153496,0.10475591379096287,0.0,0.0,5263.799285714284
2023-02-21,2783.53,555,5.0153693693693695,1,0,0.7818314824680298,0.6234898018587336,21,-0.8978045395707417,-0.44039415155763423,52,0.7802958510707755,0.6254105729852463,8,0.8229838658936564,0.5680647467311559,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2883.63,3219.6,2865.48,2673.93,2434.55,2334.13,2868.95,2989.5699999999997,199.41842016223356,2865.48,3219.6,2883.63,354.1199999999999,2842.1099999999997,290.5025247738832,2300.75,3219.6,2883.63,918.8499999999999,2776.442857142857,244.59041787095012,2300.75,3219.6,2855.48,918.8499999999999,2632.988214285714,296.4385215390344,2037.1,3219.6,2642.2799999999997,1182.5,2650.4390196078434,289.9859163218441,2037.1,3285.8,-100.09999999999991,109.60000000000036,-0.03471319135950168,0.04098835796000655,582.8800000000001,38.15000000000009,50.76350391258231,57.92662889584435,0.014608864540781476,0.03860592433277942,0.09519290073323818,0.10221368095319436,0.08809488631891016,0.0,2842.1099999999997,5265.976428571428
2023-02-22,2928.7,581,5.0407917383821,2,0,0.9749279121818236,-0.22252093395631434,22,-0.9680771188662041,-0.2506525322587213,53,0.7909456567567772,0.6118864012687243,8,0.8229838658936564,0.5680647467311559,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2783.53,2883.63,3219.6,2928.05,2762.43,2466.3,2846.55,2962.2533333333336,228.4195320749396,2783.53,3219.6,2883.63,436.0699999999997,2857.7671428571425,282.77829435291443,2300.75,3219.6,2883.63,918.8499999999999,2801.37,223.98120975447307,2300.75,3219.6,2855.48,918.8499999999999,2629.9375,294.3524464239097,2037.1,3219.6,2642.2799999999997,1182.5,2652.998461538462,287.7214118838051,2037.1,3285.8,145.16999999999962,0.6499999999996362,0.05215320115105615,0.00022199074469342328,-81.94999999999982,109.60000000000036,52.258024640487875,54.19473332467895,-0.02597732395471571,-0.006368312647026166,0.05840157798426776,0.09895078227759241,0.07995416876545157,0.0,5715.534285714285,5259.875
2023-02-23,2746.21,555,4.948126126126126,3,0,0.43388373911755823,-0.900968867902419,23,-0.9987165071710528,-0.05064916883871355,54,0.8013610881746766,0.5981809144059164,8,0.8229838658936564,0.5680647467311559,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2928.7,2783.53,2883.63,3023.33,2610.63,2506.9,2863.03,2865.286666666667,74.30303246391885,2783.53,2928.7,2883.63,145.16999999999962,2857.86,282.8053253859752,2300.75,3219.6,2883.63,918.8499999999999,2813.246428571428,226.15523629058146,2300.75,3219.6,2874.5550000000003,918.8499999999999,2632.871428571428,296.98907744866545,2037.1,3219.6,2642.2799999999997,1182.5,2658.2003773584906,287.44702909313605,2037.1,3285.8,-182.48999999999978,-277.1199999999999,-0.06231092293509055,-0.09166052002262404,-290.9000000000001,0.6499999999996362,50.01402100994412,52.09037900141563,0.02478777826765471,0.04103926703897006,0.11235967249228175,0.09895702567164774,0.08038941558540377,0.0,8573.58,5265.742857142856
2023-02-24,2940.7,603,4.876782752902155,4,0,-0.433883739117558,-0.9009688679024191,24,-0.9884683243281114,0.15142777750457667,55,0.811539059007361,0.5842981736283684,8,0.8229838658936564,0.5680647467311559,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2746.21,2928.7,2783.53,2300.75,2901.6,2591.45,2742.1,2819.48,96.41033087797557,2746.21,2928.7,2783.53,182.48999999999978,2818.2714285714287,275.0720296836562,2300.75,3219.6,2865.48,918.8499999999999,2822.930714285714,219.6199430297122,2300.75,3219.6,2874.5550000000003,918.8499999999999,2628.699285714286,294.4456877155541,2037.1,3219.6,2642.2799999999997,1182.5,2659.8301851851847,284.97413224871553,2037.1,3285.8,194.48999999999978,639.9499999999998,0.07082124091019981,0.27814842985982824,-137.42000000000007,-277.1199999999999,44.23905270335445,51.69148543311409,-0.025569371296488765,-0.027177682363035537,0.0447029886318029,0.09760310057256946,0.07779855946102546,0.0,11273.085714285715,5257.398571428572
2023-02-25,2823.55,576,4.901996527777778,5,1,-0.9749279121818236,-0.2225209339563146,25,-0.9377521321470804,0.3473052528448203,56,0.8214765533024142,0.5702422926917871,8,0.8229838658936564,0.5680647467311559,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2940.7,2746.21,2928.7,2865.48,2526.74,2551.7,2037.1,2871.8699999999994,108.99003027800697,2746.21,2940.7,2928.7,194.48999999999978,2909.6928571428575,154.18760863682834,2746.21,3219.6,2883.63,473.3899999999999,2825.7235714285716,220.9419518824996,2300.75,3219.6,2874.5550000000003,918.8499999999999,2635.7921428571426,299.6250239062044,2037.1,3219.6,2642.2799999999997,1182.5,2664.936909090909,284.85204408262035,2037.1,3285.8,-117.14999999999964,-41.929999999999836,-0.03983745366749403,-0.014632801485265912,157.16999999999962,639.9499999999998,67.04651398189732,50.499841482496585,0.010656500317902776,0.04068919894853719,0.1156797807327643,0.05299102558482109,0.07818951369358479,2865.48,14548.464285714288,5271.584285714285
2023-02-26,2956.75,601,4.919717138103161,6,1,-0.7818314824680299,0.6234898018587334,26,-0.848644257494751,0.5289640103269624,57,0.8311706263658079,0.5560174366570446,8,0.8229838658936564,0.5680647467311559,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2823.55,2940.7,2746.21,3219.6,2894.0,2304.7,2060.75,2836.82,97.92170188472413,2746.21,2940.7,2823.55,194.48999999999978,2903.7028571428573,156.9806603496443,2746.21,3219.6,2883.63,473.3899999999999,2846.9242857142854,203.60604187477483,2300.75,3219.6,2874.5550000000003,918.8499999999999,2663.879642857143,277.4660806961899,2060.75,3219.6,2710.0699999999997,1158.85,2667.7692857142856,283.04532112435555,2037.1,3285.8,133.19999999999982,-262.8499999999999,0.0471746560181332,-0.08164057646912659,-105.14999999999964,-41.929999999999836,48.53339302828282,54.061961992921916,-0.027603670584160505,-0.008210364368162547,0.05993902824063126,0.054062232973833904,0.07151789841986986,3219.6,17422.217142857146,5327.759285714286
2023-02-27,3160.0,663,4.766214177978884,0,0,0.0,1.0,27,-0.72479278722912,0.6889669190756865,58,0.8406184056344782,0.5416278206559814,9,0.8854560256532099,0.4647231720437686,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,28,2956.75,2823.55,2940.7,2883.63,2845.48,2203.4,2476.41,2907.0,72.71401171714376,2823.55,2956.75,2940.7,133.19999999999982,2866.152857142857,82.67460648314922,2746.21,2956.75,2883.63,210.53999999999996,2851.406428571429,205.40481117903494,2300.75,3219.6,2874.5550000000003,918.8499999999999,2695.879642857143,256.1825289888574,2203.4,3219.6,2754.3199999999997,1016.1999999999998,2672.8391228070172,283.1061993964751,2037.1,3285.8,203.25,276.3699999999999,0.06874101631859308,0.09584100595430067,210.53999999999996,-262.8499999999999,39.125578162621935,50.917539852667225,0.03160932000935053,0.0369444251696342,0.09676632183266966,0.028845149091442365,0.0720363148237496,0.0,0.0,5391.759285714286
2023-02-28,2311.1,511,4.522700587084149,1,0,0.7818314824680298,0.6234898018587336,28,-0.5712682150947924,0.8207634412072763,59,0.8498170915275278,0.5270777086423722,9,0.8854560256532099,0.4647231720437686,2,0.8660254037844386,0.5000000000000001,1,0,1,0,0,28,3160.0,2956.75,2823.55,2783.53,2673.93,2434.55,2334.13,2980.1000000000004,169.43602775089172,2823.55,3160.0,2956.75,336.4499999999998,2905.634285714286,139.12809072423968,2746.21,3160.0,2928.7,413.78999999999996,2873.872142857143,221.29231055425348,2300.75,3219.6,2905.84,918.8499999999999,2720.2935714285713,266.84354166348675,2203.4,3219.6,2772.98,1016.1999999999998,2681.2384482758616,287.8103854715273,2037.1,3285.8,-848.9000000000001,-472.4300000000003,-0.26863924050632915,-0.16972333691391872,219.30000000000018,276.3699999999999,62.84426267602362,54.39986570421353,0.08754223321782699,0.0995617908242761,0.16163932936860023,0.04788217547138356,0.07700144597742938,0.0,2905.634285714286,5440.587142857143
